transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_method_age,failure_reason,attempt_number,previous_success_count,previous_failure_count,customer_tenure_days,timestamp,country,device_type,is_subscription,subscription_amount,previous_recovery_attempts,final_status
TXN_002282,CUST_1348,MERCH_03,499.0,EUR,net_banking,700,bank_declined,1,9,3,996,2026-08-16T09:53:24.187809,US,web_browser,True,499.0,0,recovered
TXN_002283,CUST_0457,MERCH_10,49.99,INR,credit_card,561,invalid_payment_method,1,15,5,561,2026-07-31T23:36:06.077506,GB,web_browser,True,49.99,0,failed
TXN_002284,CUST_0260,MERCH_08,49.99,GBP,net_banking,353,insufficient_funds,1,1,2,353,2026-08-19T09:14:25.934184,DE,api_integration,True,49.99,0,recovered
TXN_002285,CUST_1161,MERCH_10,138.62,EUR,credit_card,301,authentication_failed,1,14,3,339,2026-07-29T07:28:33.244912,IN,web_browser,False,0.0,0,failed
TXN_002286,CUST_0108,MERCH_02,395.97,GBP,debit_card,219,insufficient_funds,4,18,5,219,2026-08-04T01:51:23.044421,AU,web_browser,False,0.0,3,failed
TXN_002287,CUST_0781,MERCH_02,135.64,EUR,upi,28,insufficient_funds,1,7,4,618,2026-07-30T13:42:12.463986,CA,api_integration,False,0.0,0,recovered
TXN_002288,CUST_0596,MERCH_07,237.9,INR,credit_card,369,insufficient_funds,1,3,0,369,2026-08-03T15:46:52.584980,CA,mobile_app,False,0.0,0,failed
TXN_002289,CUST_1446,MERCH_07,147.51,EUR,debit_card,105,authentication_failed,1,10,1,105,2026-08-11T07:53:19.404507,IN,mobile_app,False,0.0,0,recovered
TXN_002290,CUST_0536,MERCH_08,34.09,INR,upi,769,limit_exceeded,1,20,5,769,2026-08-05T17:49:20.787319,GB,web_browser,False,0.0,0,failed
TXN_002291,CUST_0821,MERCH_07,499.0,INR,wallet,79,insufficient_funds,1,3,1,641,2026-08-10T01:37:47.469113,CA,api_integration,True,499.0,0,recovered
TXN_002292,CUST_0197,MERCH_07,17.11,EUR,net_banking,638,bank_declined,1,9,2,638,2026-08-13T12:17:55.214566,GB,api_integration,False,0.0,0,failed
TXN_002293,CUST_0707,MERCH_02,404.09,GBP,net_banking,181,insufficient_funds,1,17,5,535,2026-08-19T16:07:56.615276,DE,mobile_app,False,0.0,0,failed
TXN_002294,CUST_0747,MERCH_10,79.17,EUR,net_banking,318,invalid_payment_method,1,19,4,780,2026-08-20T02:57:26.429079,US,web_browser,False,0.0,0,failed
TXN_002295,CUST_0415,MERCH_01,9.99,INR,debit_card,554,bank_declined,3,5,4,554,2026-08-01T00:50:55.590457,AU,mobile_app,True,9.99,2,failed
TXN_002296,CUST_0134,MERCH_04,439.1,INR,net_banking,454,authentication_failed,3,9,1,807,2026-08-08T11:02:42.485077,DE,api_integration,False,0.0,2,recovered
TXN_002297,CUST_1458,MERCH_06,49.99,GBP,net_banking,30,insufficient_funds,2,14,5,388,2026-08-09T15:21:08.595402,DE,mobile_app,True,49.99,1,failed
TXN_002298,CUST_0650,MERCH_08,199.0,EUR,net_banking,234,insufficient_funds,2,5,5,550,2026-08-05T19:34:55.743619,IN,web_browser,True,199.0,1,failed
TXN_002299,CUST_0970,MERCH_03,199.0,EUR,wallet,660,insufficient_funds,2,14,3,660,2026-08-14T21:29:54.707833,GB,api_integration,True,199.0,1,failed
TXN_002300,CUST_1296,MERCH_08,9.99,GBP,credit_card,652,invalid_payment_method,2,14,1,764,2026-08-08T07:00:21.328224,GB,api_integration,True,9.99,1,failed
TXN_002301,CUST_0434,MERCH_05,499.0,INR,wallet,346,bank_declined,1,4,2,351,2026-08-06T16:56:14.537549,CA,web_browser,True,499.0,0,failed
TXN_002302,CUST_1429,MERCH_01,21.52,EUR,net_banking,875,expired_card,1,17,4,875,2026-08-12T04:10:44.514034,AU,web_browser,False,0.0,0,recovered
TXN_002303,CUST_0576,MERCH_09,281.21,EUR,ach,11,unknown,1,10,3,624,2026-08-09T08:48:55.737490,AU,web_browser,False,0.0,0,abandoned
TXN_002304,CUST_1122,MERCH_04,19.99,GBP,ach,707,bank_declined,1,19,0,988,2026-08-14T21:42:44.872800,CA,mobile_app,True,19.99,0,failed
TXN_002305,CUST_0121,MERCH_07,19.99,GBP,upi,597,bank_declined,1,8,2,597,2026-07-27T01:11:19.316900,US,web_browser,True,19.99,0,recovered
TXN_002306,CUST_0944,MERCH_01,126.51,USD,ach,132,insufficient_funds,2,1,0,132,2026-07-27T03:49:55.344311,US,mobile_app,False,0.0,1,failed
TXN_002307,CUST_1133,MERCH_08,499.0,USD,credit_card,230,bank_declined,1,4,4,230,2026-08-23T05:05:28.496724,DE,api_integration,True,499.0,0,failed
TXN_002308,CUST_0134,MERCH_02,261.07,GBP,debit_card,334,insufficient_funds,1,8,1,334,2026-08-05T03:16:56.635827,DE,web_browser,False,0.0,0,failed
TXN_002309,CUST_0245,MERCH_06,73.31,GBP,upi,474,expired_card,3,19,2,474,2026-08-15T22:32:02.973645,DE,web_browser,False,0.0,2,recovered
TXN_002310,CUST_1352,MERCH_10,566.11,USD,net_banking,665,insufficient_funds,1,10,2,919,2026-08-20T19:01:19.818550,US,web_browser,False,0.0,0,recovered
TXN_002311,CUST_1152,MERCH_06,346.79,EUR,debit_card,165,authentication_failed,2,19,2,965,2026-07-30T05:14:37.423364,US,web_browser,False,0.0,1,failed
TXN_002312,CUST_1469,MERCH_09,567.72,INR,credit_card,321,insufficient_funds,1,2,3,666,2026-08-05T22:33:52.900223,GB,web_browser,False,0.0,0,failed
TXN_002313,CUST_1106,MERCH_05,57.61,EUR,net_banking,809,insufficient_funds,2,6,0,809,2026-08-13T05:48:48.905833,IN,mobile_app,False,0.0,1,failed
TXN_002314,CUST_1150,MERCH_09,29.99,INR,ach,372,invalid_payment_method,3,6,5,372,2026-07-27T16:48:24.685237,GB,web_browser,True,29.99,2,failed
TXN_002315,CUST_0119,MERCH_03,38.52,INR,ach,660,network_error,2,7,2,660,2026-08-17T07:08:45.891188,US,api_integration,False,0.0,1,failed
TXN_002316,CUST_0179,MERCH_06,271.19,GBP,wallet,325,insufficient_funds,1,15,4,325,2026-08-16T08:15:15.290455,GB,mobile_app,False,0.0,0,recovered
TXN_002317,CUST_0379,MERCH_04,29.99,INR,upi,567,insufficient_funds,1,0,0,567,2026-08-01T08:43:30.462206,AU,api_integration,True,29.99,0,abandoned
TXN_002318,CUST_0577,MERCH_05,190.71,GBP,net_banking,616,expired_card,2,6,1,616,2026-08-19T12:51:38.144336,DE,web_browser,False,0.0,1,failed
TXN_002319,CUST_0278,MERCH_03,46.01,INR,wallet,27,network_error,2,3,0,155,2026-07-29T07:55:36.933431,US,mobile_app,False,0.0,1,recovered
TXN_002320,CUST_0180,MERCH_02,139.5,USD,wallet,539,insufficient_funds,4,1,1,633,2026-08-08T03:11:07.114002,CA,api_integration,False,0.0,3,failed
TXN_002321,CUST_0944,MERCH_05,30.76,INR,debit_card,590,insufficient_funds,3,18,0,693,2026-08-20T04:34:09.930338,GB,web_browser,False,0.0,2,failed
TXN_002322,CUST_1250,MERCH_04,49.99,USD,net_banking,884,invalid_payment_method,1,7,3,903,2026-07-26T01:33:56.747351,US,mobile_app,True,49.99,0,failed
TXN_002323,CUST_1441,MERCH_04,124.06,USD,credit_card,519,authentication_failed,2,19,0,910,2026-08-23T17:44:40.015065,IN,api_integration,False,0.0,1,failed
TXN_002324,CUST_0521,MERCH_03,499.0,GBP,credit_card,819,limit_exceeded,1,7,2,976,2026-08-23T23:28:00.355946,GB,api_integration,True,499.0,0,failed
TXN_002325,CUST_1072,MERCH_07,13.97,INR,debit_card,721,bank_declined,1,14,2,770,2026-08-05T05:22:59.652683,US,web_browser,False,0.0,0,recovered
TXN_002326,CUST_0527,MERCH_02,8.97,USD,upi,516,insufficient_funds,1,15,5,516,2026-07-30T05:34:39.769868,AU,web_browser,False,0.0,0,recovered
TXN_002327,CUST_0163,MERCH_04,147.03,EUR,net_banking,409,network_error,3,6,0,435,2026-08-14T10:51:34.606238,DE,web_browser,False,0.0,2,failed
TXN_002328,CUST_0913,MERCH_10,499.0,EUR,wallet,473,bank_declined,1,7,1,707,2026-08-02T13:11:21.368016,US,mobile_app,True,499.0,0,failed
TXN_002329,CUST_1287,MERCH_08,29.99,GBP,upi,203,bank_declined,1,17,3,203,2026-07-30T11:37:20.214223,DE,web_browser,True,29.99,0,failed
TXN_002330,CUST_0700,MERCH_05,122.04,USD,wallet,667,authentication_failed,1,6,4,897,2026-08-06T19:42:38.892383,CA,mobile_app,False,0.0,0,failed
TXN_002331,CUST_0391,MERCH_09,371.85,USD,debit_card,383,network_error,3,4,5,383,2026-08-14T03:09:22.145988,DE,mobile_app,False,0.0,2,recovered
TXN_002332,CUST_1279,MERCH_07,19.99,INR,wallet,770,limit_exceeded,1,16,1,797,2026-08-07T23:46:33.836772,AU,web_browser,True,19.99,0,failed
TXN_002333,CUST_0500,MERCH_07,281.01,EUR,wallet,18,insufficient_funds,1,7,4,18,2026-08-17T03:40:29.863058,GB,web_browser,False,0.0,0,failed
TXN_002334,CUST_0962,MERCH_05,89.51,INR,credit_card,237,expired_card,1,8,0,403,2026-08-23T15:42:34.963357,CA,web_browser,False,0.0,0,failed
TXN_002335,CUST_0806,MERCH_03,92.58,EUR,upi,367,expired_card,1,3,2,367,2026-08-21T11:38:55.296535,US,web_browser,False,0.0,0,failed
TXN_002336,CUST_0999,MERCH_03,22.94,USD,upi,389,insufficient_funds,1,6,5,389,2026-08-13T09:03:32.369008,CA,mobile_app,False,0.0,0,failed
TXN_002337,CUST_0506,MERCH_07,9.99,EUR,net_banking,767,authentication_failed,1,5,3,767,2026-08-14T14:52:48.411158,GB,web_browser,True,9.99,0,failed
TXN_002338,CUST_0459,MERCH_07,529.87,EUR,ach,463,expired_card,1,8,1,512,2026-08-23T23:50:10.853297,GB,api_integration,False,0.0,0,failed
TXN_002339,CUST_0744,MERCH_05,287.19,GBP,ach,10,expired_card,1,13,3,30,2026-08-22T05:24:44.326696,IN,mobile_app,False,0.0,0,failed
TXN_002340,CUST_1116,MERCH_03,99.0,GBP,ach,274,expired_card,2,18,3,929,2026-08-05T06:22:50.986636,IN,web_browser,True,99.0,1,recovered
TXN_002341,CUST_1186,MERCH_04,73.75,INR,upi,333,network_error,2,1,4,333,2026-07-26T10:06:15.977735,US,api_integration,False,0.0,1,failed
TXN_002342,CUST_1338,MERCH_10,49.99,EUR,credit_card,117,bank_declined,1,11,0,557,2026-08-04T00:28:33.362919,IN,web_browser,True,49.99,0,failed
TXN_002343,CUST_1180,MERCH_05,52.62,EUR,ach,16,limit_exceeded,2,15,3,35,2026-08-10T04:53:23.838976,AU,api_integration,False,0.0,1,failed
TXN_002344,CUST_0786,MERCH_02,255.14,INR,credit_card,292,authentication_failed,2,11,2,292,2026-08-14T22:25:34.217031,AU,api_integration,False,0.0,1,failed
TXN_002345,CUST_1074,MERCH_06,25.96,USD,ach,13,insufficient_funds,1,16,0,991,2026-08-02T12:58:33.050032,CA,mobile_app,False,0.0,0,abandoned
TXN_002346,CUST_0654,MERCH_05,135.11,INR,wallet,189,network_error,1,10,4,189,2026-08-12T12:50:12.822681,IN,mobile_app,False,0.0,0,failed
TXN_002347,CUST_0965,MERCH_05,113.35,GBP,wallet,700,expired_card,3,2,5,979,2026-08-11T11:10:03.453318,US,mobile_app,False,0.0,2,failed
TXN_002348,CUST_1498,MERCH_10,156.7,EUR,wallet,756,insufficient_funds,1,12,0,756,2026-07-29T14:19:47.910757,GB,mobile_app,False,0.0,0,recovered
TXN_002349,CUST_0690,MERCH_03,188.43,INR,ach,360,authentication_failed,2,7,2,731,2026-07-29T04:56:28.355796,IN,web_browser,False,0.0,1,recovered
TXN_002350,CUST_0446,MERCH_09,192.21,EUR,net_banking,128,network_error,2,15,4,569,2026-08-20T15:46:12.427296,GB,api_integration,False,0.0,1,failed
TXN_002351,CUST_1034,MERCH_08,499.0,GBP,credit_card,134,insufficient_funds,2,16,4,134,2026-07-30T17:48:17.713977,AU,api_integration,True,499.0,1,abandoned
TXN_002352,CUST_1317,MERCH_05,199.0,GBP,upi,124,invalid_payment_method,1,15,5,591,2026-08-22T12:43:52.065999,GB,web_browser,True,199.0,0,failed
TXN_002353,CUST_1430,MERCH_02,99.0,EUR,net_banking,591,network_error,1,7,0,777,2026-08-19T15:20:10.145399,IN,api_integration,True,99.0,0,recovered
TXN_002354,CUST_1473,MERCH_09,297.77,GBP,net_banking,509,bank_declined,2,5,1,509,2026-08-08T00:39:30.826323,US,mobile_app,False,0.0,1,abandoned
TXN_002355,CUST_1060,MERCH_09,332.53,USD,wallet,177,authentication_failed,3,10,1,177,2026-08-02T06:52:20.047445,IN,mobile_app,False,0.0,2,failed
TXN_002356,CUST_0931,MERCH_08,539.15,INR,wallet,416,insufficient_funds,2,13,5,416,2026-08-11T21:39:45.107523,IN,api_integration,False,0.0,1,failed
TXN_002357,CUST_1424,MERCH_06,14.79,GBP,credit_card,112,insufficient_funds,2,16,1,999,2026-08-24T09:30:18.372757,AU,api_integration,False,0.0,1,failed
TXN_002358,CUST_0143,MERCH_08,499.0,GBP,wallet,541,insufficient_funds,1,16,0,541,2026-07-28T05:52:05.391715,IN,mobile_app,True,499.0,0,recovered
TXN_002359,CUST_0174,MERCH_08,10.36,GBP,net_banking,280,invalid_payment_method,1,16,1,280,2026-08-03T22:59:06.115365,AU,web_browser,False,0.0,0,failed
TXN_002360,CUST_1207,MERCH_08,412.42,EUR,net_banking,61,insufficient_funds,1,13,2,61,2026-07-29T21:52:14.818972,GB,web_browser,False,0.0,0,failed
TXN_002361,CUST_0372,MERCH_07,80.42,GBP,net_banking,165,bank_declined,1,2,4,523,2026-08-07T05:38:42.130534,DE,web_browser,False,0.0,0,failed
TXN_002362,CUST_0107,MERCH_01,29.99,INR,credit_card,63,insufficient_funds,1,4,1,63,2026-08-06T11:18:14.480630,IN,mobile_app,True,29.99,0,failed
TXN_002363,CUST_0896,MERCH_05,33.28,GBP,upi,11,invalid_payment_method,1,14,1,248,2026-08-23T19:43:45.553615,US,api_integration,False,0.0,0,recovered
TXN_002364,CUST_0880,MERCH_04,18.58,INR,upi,153,authentication_failed,1,4,5,153,2026-08-13T18:29:57.006375,AU,api_integration,False,0.0,0,recovered
TXN_002365,CUST_0509,MERCH_08,133.26,GBP,wallet,367,unknown,2,1,5,818,2026-08-12T19:56:03.442442,IN,mobile_app,False,0.0,1,recovered
TXN_002366,CUST_0378,MERCH_08,44.31,INR,net_banking,546,unknown,1,4,1,546,2026-08-01T14:46:14.836493,IN,mobile_app,False,0.0,0,failed
TXN_002367,CUST_1118,MERCH_03,29.99,USD,credit_card,37,bank_declined,2,6,0,37,2026-07-31T01:53:46.984769,DE,api_integration,True,29.99,1,recovered
TXN_002368,CUST_1296,MERCH_05,199.0,INR,ach,457,insufficient_funds,1,1,1,761,2026-08-17T19:35:42.929254,US,api_integration,True,199.0,0,failed
TXN_002369,CUST_1383,MERCH_09,40.46,USD,upi,785,insufficient_funds,1,12,5,785,2026-08-10T04:59:48.537336,CA,mobile_app,False,0.0,0,failed
TXN_002370,CUST_1000,MERCH_02,116.28,GBP,wallet,771,bank_declined,2,20,2,771,2026-07-27T07:57:45.257457,US,api_integration,False,0.0,1,failed
TXN_002371,CUST_1385,MERCH_07,74.19,INR,net_banking,746,bank_declined,2,9,2,746,2026-08-10T03:07:25.452170,DE,api_integration,False,0.0,1,failed
TXN_002372,CUST_0422,MERCH_07,9.59,GBP,wallet,462,insufficient_funds,1,4,5,844,2026-07-26T18:25:06.338544,DE,web_browser,False,0.0,0,abandoned
TXN_002373,CUST_1363,MERCH_04,199.1,GBP,ach,651,insufficient_funds,1,17,1,651,2026-08-11T02:37:51.307672,AU,api_integration,False,0.0,0,failed
TXN_002374,CUST_0545,MERCH_04,199.0,GBP,upi,97,expired_card,1,7,1,97,2026-07-31T02:05:45.598589,GB,mobile_app,True,199.0,0,recovered
TXN_002375,CUST_1494,MERCH_01,29.99,USD,net_banking,898,insufficient_funds,2,13,3,898,2026-08-05T16:16:11.249646,AU,web_browser,True,29.99,1,failed
TXN_002376,CUST_0557,MERCH_05,86.08,EUR,ach,591,insufficient_funds,1,9,4,591,2026-08-08T00:41:50.684783,DE,mobile_app,False,0.0,0,failed
TXN_002377,CUST_0101,MERCH_04,66.18,INR,ach,157,insufficient_funds,1,15,3,173,2026-08-02T00:49:09.169642,CA,web_browser,False,0.0,0,failed
TXN_002378,CUST_0521,MERCH_10,643.05,EUR,upi,345,insufficient_funds,3,19,2,630,2026-08-18T18:44:47.372188,AU,web_browser,False,0.0,2,failed
TXN_002379,CUST_0949,MERCH_06,231.23,USD,credit_card,60,bank_declined,1,6,0,482,2026-08-23T04:55:21.205660,AU,mobile_app,False,0.0,0,failed
TXN_002380,CUST_1057,MERCH_04,171.97,INR,debit_card,400,insufficient_funds,2,5,2,754,2026-08-03T05:17:44.240729,AU,mobile_app,False,0.0,1,failed
TXN_002381,CUST_0683,MERCH_09,51.78,USD,upi,401,insufficient_funds,1,2,3,684,2026-08-21T02:20:14.422518,DE,api_integration,False,0.0,0,failed
TXN_002382,CUST_0982,MERCH_07,531.92,GBP,wallet,880,insufficient_funds,2,14,1,1000,2026-08-15T16:29:34.772702,DE,api_integration,False,0.0,1,failed
TXN_002383,CUST_0504,MERCH_08,71.34,USD,wallet,442,expired_card,2,8,0,496,2026-08-06T07:46:25.890195,IN,web_browser,False,0.0,1,recovered
TXN_002384,CUST_0298,MERCH_07,375.28,INR,ach,573,network_error,1,11,5,973,2026-08-02T06:40:58.956302,GB,web_browser,False,0.0,0,failed
TXN_002385,CUST_0991,MERCH_10,49.14,USD,ach,984,expired_card,1,6,5,984,2026-08-08T08:11:33.753690,AU,web_browser,False,0.0,0,failed
TXN_002386,CUST_0367,MERCH_09,9.57,EUR,ach,90,insufficient_funds,1,13,2,941,2026-07-31T20:24:03.877860,CA,web_browser,False,0.0,0,failed
TXN_002387,CUST_0285,MERCH_10,388.36,GBP,wallet,252,authentication_failed,2,7,3,281,2026-08-06T15:03:58.899600,GB,api_integration,False,0.0,1,failed
TXN_002388,CUST_0538,MERCH_09,49.99,GBP,upi,154,insufficient_funds,1,10,0,154,2026-08-05T11:12:37.402066,CA,api_integration,True,49.99,0,recovered
TXN_002389,CUST_1410,MERCH_03,404.62,INR,credit_card,258,insufficient_funds,1,7,2,258,2026-07-25T21:56:02.630772,AU,web_browser,False,0.0,0,failed
TXN_002390,CUST_0896,MERCH_01,99.0,EUR,net_banking,47,expired_card,1,0,4,560,2026-08-12T05:24:57.587967,CA,mobile_app,True,99.0,0,recovered
TXN_002391,CUST_0713,MERCH_10,19.99,USD,net_banking,283,expired_card,1,8,3,283,2026-08-21T03:17:06.832856,US,mobile_app,True,19.99,0,abandoned
TXN_002392,CUST_0463,MERCH_02,11.79,USD,ach,415,bank_declined,1,18,5,415,2026-08-01T03:44:28.848129,DE,api_integration,False,0.0,0,failed
TXN_002393,CUST_0190,MERCH_01,24.62,GBP,credit_card,222,authentication_failed,1,7,1,222,2026-08-03T09:00:56.904985,US,mobile_app,False,0.0,0,failed
TXN_002394,CUST_1155,MERCH_06,212.47,USD,credit_card,347,bank_declined,2,0,1,601,2026-08-01T02:54:04.210745,US,mobile_app,False,0.0,1,failed
TXN_002395,CUST_0477,MERCH_05,295.85,USD,wallet,384,insufficient_funds,1,17,0,934,2026-07-28T09:15:52.591262,GB,api_integration,False,0.0,0,failed
TXN_002396,CUST_1263,MERCH_10,19.99,INR,wallet,38,limit_exceeded,3,20,5,383,2026-08-07T13:07:35.506678,CA,api_integration,True,19.99,2,failed
TXN_002397,CUST_0997,MERCH_02,90.14,INR,ach,8,bank_declined,1,2,3,8,2026-07-27T09:05:00.407549,IN,api_integration,False,0.0,0,failed
TXN_002398,CUST_0848,MERCH_01,380.91,INR,credit_card,86,bank_declined,4,19,3,86,2026-08-18T14:05:11.418010,IN,web_browser,False,0.0,3,failed
TXN_002399,CUST_1280,MERCH_06,19.99,USD,net_banking,54,insufficient_funds,3,8,0,682,2026-08-10T11:22:44.099043,CA,web_browser,True,19.99,2,recovered
TXN_002400,CUST_1169,MERCH_09,78.01,INR,net_banking,8,bank_declined,1,8,4,8,2026-07-28T06:31:23.218061,AU,mobile_app,False,0.0,0,failed
TXN_002401,CUST_0167,MERCH_04,49.99,GBP,credit_card,326,authentication_failed,1,11,0,440,2026-08-21T12:10:54.973720,AU,mobile_app,True,49.99,0,failed
TXN_002402,CUST_1210,MERCH_02,199.0,USD,debit_card,696,bank_declined,1,20,1,896,2026-08-18T03:55:27.075976,GB,web_browser,True,199.0,0,recovered
TXN_002403,CUST_1295,MERCH_09,135.41,EUR,wallet,155,limit_exceeded,1,1,3,807,2026-07-31T08:03:26.274411,CA,api_integration,False,0.0,0,recovered
TXN_002404,CUST_1447,MERCH_09,144.44,GBP,wallet,597,network_error,2,3,0,903,2026-08-07T16:37:47.080875,US,web_browser,False,0.0,1,recovered
TXN_002405,CUST_0835,MERCH_01,31.74,USD,ach,433,insufficient_funds,1,1,1,812,2026-08-01T05:37:59.657687,DE,mobile_app,False,0.0,0,failed
TXN_002406,CUST_0618,MERCH_05,243.63,USD,wallet,78,expired_card,2,1,4,719,2026-08-21T17:54:45.890723,IN,web_browser,False,0.0,1,failed
TXN_002407,CUST_0970,MERCH_10,50.9,EUR,wallet,414,authentication_failed,1,11,0,840,2026-07-30T07:49:57.346461,US,web_browser,False,0.0,0,recovered
TXN_002408,CUST_0369,MERCH_08,67.44,USD,net_banking,634,expired_card,1,17,1,701,2026-08-14T08:41:15.008680,GB,mobile_app,False,0.0,0,abandoned
TXN_002409,CUST_1345,MERCH_05,29.99,GBP,net_banking,17,insufficient_funds,1,19,5,17,2026-07-30T00:48:47.593472,IN,web_browser,True,29.99,0,failed
TXN_002410,CUST_0490,MERCH_09,95.81,EUR,net_banking,615,bank_declined,2,19,0,900,2026-08-21T22:34:41.378294,IN,api_integration,False,0.0,1,failed
TXN_002411,CUST_1390,MERCH_07,49.99,GBP,debit_card,328,unknown,3,12,4,328,2026-08-01T08:18:02.738749,DE,web_browser,True,49.99,2,failed
TXN_002412,CUST_0894,MERCH_02,499.0,INR,upi,409,expired_card,1,4,5,554,2026-08-15T13:26:39.899569,CA,api_integration,True,499.0,0,recovered
TXN_002413,CUST_1317,MERCH_07,162.67,USD,debit_card,162,insufficient_funds,1,11,3,162,2026-08-04T07:12:44.945206,US,web_browser,False,0.0,0,failed
TXN_002414,CUST_1118,MERCH_03,9.99,GBP,credit_card,152,bank_declined,1,4,2,152,2026-08-20T06:31:08.692383,US,api_integration,True,9.99,0,failed
TXN_002415,CUST_0757,MERCH_09,60.42,INR,credit_card,111,expired_card,1,2,3,185,2026-08-14T15:06:01.401091,AU,web_browser,False,0.0,0,recovered
TXN_002416,CUST_0566,MERCH_06,499.0,INR,upi,279,insufficient_funds,3,3,4,279,2026-08-06T10:27:59.925381,AU,mobile_app,True,499.0,2,failed
TXN_002417,CUST_0596,MERCH_03,199.0,EUR,ach,88,bank_declined,3,3,0,620,2026-08-07T10:55:11.013239,IN,api_integration,True,199.0,2,abandoned
TXN_002418,CUST_0323,MERCH_05,158.53,INR,ach,809,insufficient_funds,1,0,4,949,2026-08-03T23:24:03.039386,AU,web_browser,False,0.0,0,failed
TXN_002419,CUST_1086,MERCH_10,29.58,USD,debit_card,99,limit_exceeded,1,1,1,99,2026-08-20T09:28:12.146172,CA,api_integration,False,0.0,0,abandoned
TXN_002420,CUST_1258,MERCH_09,99.0,GBP,upi,698,insufficient_funds,1,0,0,824,2026-08-15T11:47:43.094341,CA,api_integration,True,99.0,0,failed
TXN_002421,CUST_1362,MERCH_07,199.0,INR,net_banking,463,insufficient_funds,1,16,3,463,2026-08-14T09:48:37.350131,IN,api_integration,True,199.0,0,abandoned
TXN_002422,CUST_0715,MERCH_09,455.41,EUR,debit_card,153,insufficient_funds,1,15,5,153,2026-08-20T23:09:21.589485,GB,mobile_app,False,0.0,0,recovered
TXN_002423,CUST_0238,MERCH_08,175.71,INR,wallet,48,bank_declined,4,17,0,340,2026-08-14T17:18:37.098344,AU,api_integration,False,0.0,3,abandoned
TXN_002424,CUST_0482,MERCH_09,30.95,INR,wallet,446,unknown,1,14,3,485,2026-08-23T11:37:41.240922,DE,web_browser,False,0.0,0,failed
TXN_002425,CUST_0712,MERCH_06,183.76,INR,ach,133,authentication_failed,1,2,5,682,2026-08-18T14:02:06.160317,CA,api_integration,False,0.0,0,failed
TXN_002426,CUST_0837,MERCH_10,9.99,USD,upi,98,expired_card,2,4,3,132,2026-07-30T13:46:11.061909,GB,mobile_app,True,9.99,1,failed
TXN_002427,CUST_0107,MERCH_02,499.0,EUR,upi,146,expired_card,1,8,2,365,2026-08-13T08:31:29.212655,AU,web_browser,True,499.0,0,recovered
TXN_002428,CUST_0738,MERCH_05,19.99,INR,upi,100,insufficient_funds,1,19,3,100,2026-08-18T00:13:52.887943,DE,web_browser,True,19.99,0,recovered
TXN_002429,CUST_0437,MERCH_10,281.77,EUR,upi,47,expired_card,2,2,0,769,2026-08-15T17:41:22.654449,DE,api_integration,False,0.0,1,recovered
TXN_002430,CUST_1116,MERCH_06,191.43,GBP,wallet,424,bank_declined,1,17,5,424,2026-08-09T14:47:54.684548,CA,mobile_app,False,0.0,0,failed
TXN_002431,CUST_0367,MERCH_02,132.54,GBP,upi,223,insufficient_funds,1,19,2,223,2026-08-09T08:45:54.820571,DE,mobile_app,False,0.0,0,abandoned
TXN_002432,CUST_0531,MERCH_04,19.99,EUR,net_banking,271,insufficient_funds,1,7,4,330,2026-08-11T15:28:32.118930,IN,api_integration,True,19.99,0,abandoned
TXN_002433,CUST_0340,MERCH_05,431.58,GBP,upi,406,bank_declined,1,16,1,817,2026-08-10T15:59:15.358445,US,web_browser,False,0.0,0,failed
TXN_002434,CUST_0136,MERCH_04,77.92,INR,debit_card,4,network_error,2,11,3,13,2026-07-26T22:41:31.461557,DE,mobile_app,False,0.0,1,failed
TXN_002435,CUST_0346,MERCH_03,160.35,GBP,wallet,877,insufficient_funds,1,18,1,880,2026-08-08T16:46:19.236119,GB,web_browser,False,0.0,0,recovered
TXN_002436,CUST_0373,MERCH_07,189.81,GBP,wallet,12,insufficient_funds,3,6,1,871,2026-08-14T00:13:01.863489,IN,api_integration,False,0.0,2,recovered
TXN_002437,CUST_0175,MERCH_07,166.88,EUR,debit_card,238,expired_card,1,8,4,361,2026-08-05T05:05:09.198520,GB,api_integration,False,0.0,0,failed
TXN_002438,CUST_0667,MERCH_10,19.41,GBP,ach,101,invalid_payment_method,1,9,3,360,2026-08-21T06:17:24.238413,IN,web_browser,False,0.0,0,failed
TXN_002439,CUST_1241,MERCH_02,217.29,USD,credit_card,744,insufficient_funds,1,17,5,744,2026-08-06T00:53:32.364491,AU,web_browser,False,0.0,0,failed
TXN_002440,CUST_0792,MERCH_10,394.98,INR,net_banking,382,bank_declined,1,17,5,727,2026-08-22T14:45:27.759940,DE,mobile_app,False,0.0,0,failed
TXN_002441,CUST_0313,MERCH_04,37.24,GBP,net_banking,182,bank_declined,1,10,4,509,2026-08-09T05:23:00.136214,GB,api_integration,False,0.0,0,failed
TXN_002442,CUST_0529,MERCH_06,88.05,INR,wallet,264,insufficient_funds,4,9,0,498,2026-08-07T06:28:35.444796,US,api_integration,False,0.0,3,failed
TXN_002443,CUST_1436,MERCH_09,34.61,GBP,credit_card,206,network_error,1,4,1,206,2026-08-10T02:44:03.618362,GB,mobile_app,False,0.0,0,recovered
TXN_002444,CUST_0167,MERCH_02,9.99,INR,net_banking,316,insufficient_funds,4,3,2,316,2026-08-16T07:43:02.625366,GB,web_browser,True,9.99,3,abandoned
